"Account Number","Adv Number","Certificate Number","Batch Number","Tax Year","Face Amount","Assessed Value","Property Address",Homestead,Removed,"Removed Because","Removed Time Stamp","Winning Bid","Winning Premium","Winning Amount Due","Winning Bidder","Winning Bidder Name","Winning Bidder Business Name","Winning Bidder Address","Winning Bidder City","Winning Bidder State","Winning Bidder Zip","Num Ties","Num Bids"
035670037,13,,1,2015,462.03,16800.00,"**ES BUENA VISTA AV 100 FT S OF COX ST",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
051910009,14,,1,2015,347.01,12300.00,"**ES CRADDOCK AVENUE 428-4 FT NE OF E 43RD ST",0,1,"Removed from Sale","2016-05-09 21:31:01",,,,,,,,,,,,
4652D0087,15,,1,2015,271.87,15000.00,"**ES EASTCLIFF DR 214-6FT N OF WESTERN RUN DR",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
7567A0007,16,,1,2015,283.00,21333.00,"**ES ENGLISH CONSUL AV 649 FT N OF CHAHULL AV",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
7567A0006,17,,1,2015,350.47,26633.00,"**ES ENGLISH CONSUL AV 674 FT N OF CHAHULL AV",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
06048265A,18,,1,2015,314.87,100.00,"**ES FURLEY WAY 110FT NE FRANKFORD ESTATES DR",0,0,,,314.87,,,City,,,,,,,,
075150007,19,,1,2015,3277.97,1900.00,"**ES GABLE AV 161-2 FT S OF W PATAPSCO AV",0,0,,,3277.97,,,City,,,,,,,,
01053009A,20,,1,2015,2634.72,97100.00,"**ES HANOVER ST 255-6 S OF MC COMA0000",0,0,,,6000.00,0.00,2634.72,122,"FNA MARYLAND, LLC",,"120 N LASALLE ST, SUITE 1220",CHICAGO,IL,60602,,2
081860009,21,,1,2015,353.09,2400.00,"**ES HAZLETT AV 500 FT N OF OVERTON ST",0,0,,,353.09,,,City,,,,,,,,
078970013,22,,1,2015,1147.59,6900.00,"**ES HOLLINS FERRY RD 110 FT S OF WICOMICO ST",0,0,,,1147.59,,,City,,,,,,,,
082430041,23,,1,2015,3967.22,4300.00,"**ES HOWARD PARK AV 166-6 FT N OF HADDON AV",0,0,,,3967.22,,,City,,,,,,,,
7492C0199,24,,1,2015,1799.57,65600.00,"**ES HURON ST 116-8 FT N OF SOUTHDENE AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
6543C0006,25,,1,2015,314.87,0.00,"**ES IRIS AV 718 FT S OF EASTERN AV",0,0,,,314.87,,,City,,,,,,,,
5173B0029,26,,1,2015,330.46,13600.00,"**ES IVANHOE PL 170 FT N OF WINSTON AV",0,0,,,1010.46,0.00,330.46,200,"U S LIENS LLC",,"P O BOX 352",GAMBRILLS,MD,21054,,1
4652C108A,27,,1,2015,1486.82,55000.00,"**ES IVYMOUNT ROAD 363FT N OF ROGENE DR RD 40FT E",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
076460055,29,,1,2015,4359.96,3100.00,"**ES JOSEPH AV 614 FT N OF CHERRY HILL RD",0,0,,,4359.96,,,City,,,,,,,,
020650001,30,,1,2015,267.50,0.00,"**ES KEY HWY NS OF WB MCCOMAS ST 460-8 FT SOUTH OF W",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
081390016,31,,1,2015,22187.26,36300.00,"**ES LONG ISLAND AV 64-1 FT N OF OVERTON ST",0,0,,,22187.26,,,City,,,,,,,,
2145B0003,32,,1,2015,538.52,3300.00,"**ES MILLINGTON AV 16 FT S OF DULANEY ST",0,0,,,538.52,,,City,,,,,,,,
000470053,33,,1,2015,11071.88,1800.00,"**ES N BENTALOU ST ADJOINING 1121 ON NORTH",0,0,,,11071.88,,,City,,,,,,,,
06167014A,34,,1,2015,314.87,0.00,"**ES N HAVEN ST NEC E MONUMENT ST",0,0,,,314.87,,,City,,,,,,,,
3061B0028,35,,1,2015,3334.96,2200.00,"**ES N HILTON ST 193-5 FT S OF VICKERS RD",0,0,,,3334.96,,,City,,,,,,,,
015930014,36,,1,2015,246449.92,29300.00,"**ES N LUZERNE AV 20 FT N OF EAGER ST",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
015930013,37,,1,2015,982.53,37867.00,"**ES N LUZERNE AV 50 FT N OF EAGER ST",0,1,"Removed from Sale","2016-03-31 12:14:36",,,,,,,,,,,,
025460008,38,,1,2015,973.52,3400.00,"**ES N WOODINGTON RD 195FT N OF VERMONT AV",0,1,"Removed from Sale","2016-05-12 19:12:23",,,,,,,,,,,,
025460010,39,,1,2015,2414.68,1900.00,"**ES N WOODINGTON RD 245 FT N OF VERMONT AV",0,0,,,2414.68,,,City,,,,,,,,
00112069A,40,,1,2015,1111.25,1000.00,"**ES N WOODYEAR ST REAR 1305-07 HARLEM AV",0,0,,,1111.25,,,City,,,,,,,,
4948C0005,41,,1,2015,453.55,900.00,"**ES OF KESWICK RD 225 FT NW COLD SPRING LA",0,0,,,453.55,,,City,,,,,,,,
0935A029A,42,,1,2015,2470.84,500.00,"**ES PATAPSCO ST 83FT N-E CROSS ST",0,0,,,2470.84,,,City,,,,,,,,
070270021,43,,1,2015,267.50,4400.00,"**ES POTEE ST 1422-3 FT SW OF FRANKFURST AV",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
072000112,44,,1,2015,285.57,4900.00,"**ES PRUDENCE ST NEC CYPRESS ST 0000",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
074710018,45,,1,2015,372.81,1300.00,"**ES PUGET ST 217-2 FT S OF HOLLINS FERRY RD",0,0,,,372.81,,,City,,,,,,,,
002450006,46,,1,2015,2643.91,93800.00,"**ES S MOUNT ST NEC W PRATT ST",0,0,,,2900.00,0.00,2643.91,122,"FNA MARYLAND, LLC",,"120 N LASALLE ST, SUITE 1220",CHICAGO,IL,60602,,3
008590039,47,,1,2015,631.45,200.00,"**ES STERRETT ST 106-4FT N OF W BARRE ST",0,0,,,631.45,,,City,,,,,,,,
4820E0015,48,,1,2015,498.81,16400.00,"**ES TERRACE GLEN 168'8 NE POPLAR HILL RD",0,0,,,6601.00,8.00,506.81,123,"LYLE POE","TWIN MILLS INVESTMENTS, LLC.","5525 TWIN KNOLLS RD., SUITE 325",COLUMBA,MD,21045,,2
5210A0001,49,,1,2015,271.87,9600.00,"**ES THE ALAMEDA NEC CEDARCROFT RD",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
02113028A,50,,1,2015,2086.03,5800.00,"**ES WELLESLEY ST SEC CONRAIL RR R/W",0,0,,,2086.03,,,City,,,,,,,,
054150043,51,,1,2015,1339.80,2600.00,"**ES WHITE AVE 300'S HAMLET AVE",0,0,,,1339.80,,,City,,,,,,,,
01157099A,52,,1,2015,313.41,1000.00,"**ES WILCOX ST-90' N OF E. BIDDLE ST.",0,1,"Removed from Sale","2016-05-09 21:31:01",,,,,,,,,,,,
02282040B,54,,1,2015,1049.68,600.00,"**ES 10 FT ALLEY 1ST E EDGEWOOD ST REAR 411-13 EDGEW",0,0,,,1049.68,,,City,,,,,,,,
022820041,55,,1,2015,1031.32,300.00,"**ES 10 FT ALLEY 1ST E EDGEWOOD ST,REAR 413 EDGEWOOD",0,0,,,1031.32,,,City,,,,,,,,
022820040,56,,1,2015,3334.96,500.00,"**ES 10 FT ALLEY 1ST E OF EDGEWOOD ST REAR 409 EDGEW",0,0,,,3334.96,,,City,,,,,,,,
02710036D,57,,1,2015,342.25,600.00,"**ES 10 FT ALLEY 1ST E OF GRANADA AVE REAR 3809 GRAN",0,0,,,500.00,31.00,373.25,243,"CLAY FAULKNER",,"992 2ND STREET","MT WOLF",PA,17347,,1
02282040A,58,,1,2015,1031.32,300.00,"**ES 10 FT ALLEY 1ST E OF N EDGEWOOD ST REAT 411 N E",0,0,,,1031.32,,,City,,,,,,,,
5165B0053,59,,1,2015,4399.79,9400.00,"**ES 10 FT ALLEY 1ST E OF READY AVE REAR 5223 READY",0,0,,,4399.79,,,City,,,,,,,,
2475D0059,60,,1,2015,2384.24,2300.00,"**ES 10 FT ALLEY 1ST E OF ROSEDALE ST 639 N ROSEDALE",0,0,,,2384.24,,,City,,,,,,,,
024540059,61,,1,2015,1460.20,100.00,"**ES 12 FT ALLEY 1ST E OF ELLAMONT ST 1419 N ELLAMON",0,0,,,1460.20,,,City,,,,,,,,
064560052,62,,1,2015,1153.69,40400.00,"**ES 12 FT ALLEY 1ST E OF FAGLY ST REAR 801-21 S FAG",0,0,,,2320.00,0.00,1153.69,228,"MUNICIPAL INVESTMENTS, LLC",,"11426 YORK RD, 1ST FL",COCKEYSVILLE,MD,21030,,3
4049C0040,63,,1,2015,572.21,44800.00,"**ES 12 FT ALLEY 1ST E OF GREENMOUNT AV REAR 500-04",0,0,,,4501.00,0.00,572.21,123,"LYLE POE","TWIN MILLS INVESTMENTS, LLC.","5525 TWIN KNOLLS RD., SUITE 325",COLUMBA,MD,21045,,2
033070070,64,,1,2015,3012.02,1000.00,"**ES 14 FT ALLEY 1ST E OF PARK HEIGHTS AV REAR 4118-",0,0,,,3012.02,,,City,,,,,,,,
025120014,65,,1,2015,329.04,12100.00,"**ES 15 FT ALLEY 1ST E AUGUSTA AV REAR 809-13 AUGUST",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
6629C044C,67,,1,2015,357.49,4700.00,"**ES 15 FT ALLEY 1ST E OF TOLNA ST REAR 615 TOLNA ST",0,0,,,357.49,,,City,,,,,,,,
052170052,68,,1,2015,3088.34,700.00,"**ES 20 FT ALLEY 1ST E OF ALHAMBRA AV 170 FT N OF RI",0,0,,,3088.34,,,City,,,,,,,,
027550040,69,,1,2015,7381.53,1400.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3015 CHEL",0,0,,,7381.53,,,City,,,,,,,,
02755040A,70,,1,2015,4329.18,1400.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3017 CHEL",0,0,,,4329.18,,,City,,,,,,,,
02755040B,71,,1,2015,6359.95,1900.00,"**ES 20 FT ALLEY 1ST E OF CHELSEA TER REAR 3019 CHEL",0,0,,,6359.95,,,City,,,,,,,,
082530033,72,,1,2015,1703.53,33800.00,"**ES 20 FT ALLEY 1ST W OF GWYNN OAK AV REAR 3602 GWY",0,0,,,1800.00,0.00,1703.53,200,"U S LIENS LLC",,"P O BOX 352",GAMBRILLS,MD,21054,,1
063130022,73,,1,2015,1094.39,800.00,"**ES 3 FT ALLEY 1ST E OF HIGHLAND AV REAR 313-15 S H",0,0,,,1094.39,,,City,,,,,,,,
070390007,74,,1,2015,267.50,0.00,"**ES 3RD ST 118-2 FT S OF FRANKFURST AV",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
016540079,75,,1,2015,19335.51,10200.00,"**ES 9 FT ALLEY 1ST E OF PATTERSON PARK AV REAR 2311",0,0,,,19335.51,,,City,,,,,,,,
6874A0006,76,,1,2015,267.50,0.00,"**K/A 1800 S OLDHAM ST",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
4114H0062,77,,1,2015,1848.94,833.00,"**MWS 10 FT ALLEY 1ST NW OF CECIL AVE REAR 2604 CECI",0,0,,,1848.94,,,City,,,,,,,,
028520011,78,,1,2015,3537.05,1300.00,"**N.W.S. CARLISLE AVE 518' S.W. LYNDHURS0000E",0,0,,,3537.05,,,City,,,,,,,,
03834049A,79,,1,2015,770.18,25900.00,"**NE E 25< ST 231 FT W OF BARCLAY ST",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
7511A0018,80,,1,2015,267.50,0.00,"**NEC W PATAPSCO AV 926-6 FT NW OF GABLE AV",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
042750027,81,,1,2015,4227.42,3500.00,"**NES ARMSTRONG AV 150 FT S OF RIDGE AV",0,0,,,4227.42,,,City,,,,,,,,
042750030,82,,1,2015,3497.43,2700.00,"**NES ARMSTRONG AV 225 FT S OF RIDGE AV",0,0,,,3497.43,,,City,,,,,,,,
06332011F,83,,1,2015,274.87,4139200.00,"**NES BIOSCIENCE DRIVE BETWEEN E. PRATT ST. & E. LOM",0,1,"Removed from Sale","2016-05-12 19:12:23",,,,,,,,,,,,
008310007,84,,1,2015,267.50,0.00,"**NES BUSH ST 84 FT SE OF PACA ST",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
070410002,87,,1,2015,267.50,0.00,"**NES CHESAPEAKE AV 2500 FT E OF S HANOVER ST",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
084190024,88,,1,2015,3526.61,4000.00,"**NES CLIFTON AV 100 FT NW OF TALBOT ST",0,0,,,3526.61,,,City,,,,,,,,
084190027,89,,1,2015,3526.61,4000.00,"**NES CLIFTON AV 200 FT NW OF TALBOT ST",0,0,,,3526.61,,,City,,,,,,,,
084190028,90,,1,2015,3526.61,4000.00,"**NES CLIFTON AV 220 FT NW OF TALBOT ST",0,0,,,3526.61,,,City,,,,,,,,
084190029,91,,1,2015,4131.29,4000.00,"**NES CLIFTON AV 240 FT NW OF TALBOT ST",0,0,,,4131.29,,,City,,,,,,,,
084190030,92,,1,2015,4131.29,4000.00,"**NES CLIFTON AV 260 FT NW OF TALBOT ST",0,0,,,4131.29,,,City,,,,,,,,
084150090,93,,1,2015,5076.76,9100.00,"**NES CLIFTON AV 260 FT SE OF TALBOT ST",0,0,,,5076.76,,,City,,,,,,,,
084190031,94,,1,2015,3526.61,4000.00,"**NES CLIFTON AV 280 FT NW OF TALBOT ST",0,0,,,3526.61,,,City,,,,,,,,
084190022,95,,1,2015,3526.61,4000.00,"**NES CLIFTON AV 60 FT NW OF TALBOT ST",0,0,,,3526.61,,,City,,,,,,,,
084190023,96,,1,2015,3595.11,4000.00,"**NES CLIFTON AV 80 FT NW OF TALBOT ST",0,0,,,3595.11,,,City,,,,,,,,
4544C006A,97,,1,2015,1199.86,500.00,"**NES CUTHBERT AV 287 FT SE OF HAYWARD AV",0,0,,,1199.86,,,City,,,,,,,,
04527023A,98,,1,2015,551.38,1000.00,"**NES DENMORE AV REAR 5412 PARK HEIGHTS AVE",0,0,,,551.38,,,City,,,,,,,,
059370036,99,,1,2015,3019.84,100.00,"**NES FURLEY AV 52-4 FT E OF ALTHEA AV",0,0,,,3019.84,,,City,,,,,,,,
059370037,100,,1,2015,1013.52,100.00,"**NES FURLEY AV 97-11 FT E OF ALTHEA AV",0,0,,,1013.52,,,City,,,,,,,,
4429H013B,101,,1,2015,423.07,1800.00,"**NES GIST AV SES TRAINOR AV",0,0,,,423.07,,,City,,,,,,,,
057500012,102,,1,2015,321.49,9900.00,"**NES HAMILTON AV 126-1 FT W OF BELAIR RD",0,0,,,321.49,,,City,,,,,,,,
06019002A,103,,1,2015,469.06,16000.00,"**NES HAMILTON AV 167 FT SE OF HAZELWOOD AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
06019001A,104,,1,2015,530.83,18300.00,"**NES HAMILTON AV 19-9 FT SE OF HAZELWOOD AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
074510009,105,,1,2015,267.50,0.00,"**NES HOLLINS FERRY RD NEC BALTO & OHIO RR R/W",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
084150047,106,,1,2015,2779.89,4000.00,"**NES HUTTON AV 503-3 FT E OF OAK DR",0,0,,,2779.89,,,City,,,,,,,,
084150064,107,,1,2015,15485.59,11900.00,"**NES HUTTON AV 943-3 FT E OF OAK DR",0,0,,,15485.59,,,City,,,,,,,,
00304050A,108,,1,2015,3570.62,1000.00,"**NES LOW ALLEY 106-6 FT NW OF GOL0000",0,0,,,3570.62,,,City,,,,,,,,
5858A030A,109,,1,2015,2691.05,1200.00,"**NES MARX AVE 140-4 FT NW OF BELAIR RD",0,0,,,2691.05,,,City,,,,,,,,
02207021C,110,,1,2015,2920.22,13900.00,"**NES N CALVERTON RD 44-1 FT NW OF W LEXINGTON ST",0,0,,,2920.22,,,City,,,,,,,,
2243C0001,111,,1,2015,3788.87,3300.00,"**NES OLD FREDERICK RD 75-2 FT SE OF MORLEY ST",0,0,,,3788.87,,,City,,,,,,,,
05341036A,112,,1,2015,377.52,11300.00,"**NES OVERLAND AV 445 FT NW OF ELSRODE AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
6235A0016,113,,1,2015,314.87,0.00,"**NES QUAD AV 553 FT NW I-95 R/W",0,0,,,314.87,,,City,,,,,,,,
5570G0001,114,,1,2015,334.58,9700.00,"**NES WALNUT AV 100 FT SE OF BROOK AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
7841C0012,115,,1,2015,2086.78,5700.00,"**NES WHISTLER AV 120 FT SE OF WASHINGTON BLVD",0,0,,,2086.78,,,City,,,,,,,,
5832E035A,116,,1,2015,272.76,1800.00,"**NES WOODLEA AV 301-1 FT N OF REMMELL AV",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
2959B0145,117,,1,2015,335.87,600.00,"**NES YELL ST 552-2 FT NW OF LEWIN AV",0,0,,,335.87,,,City,,,,,,,,
4190A0064,118,,1,2015,1007.75,1000.00,"**NES 10 FT AL 1ST NE OF CLIFTON PK TER 109-9 FT NW",0,0,,,1007.75,,,City,,,,,,,,
4190A0063,119,,1,2015,1164.25,1000.00,"**NES 10 FT ALLEY 1ST NE OF CLIFTON PARK TER 119-9 F",0,0,,,1164.25,,,City,,,,,,,,
056220024,120,,1,2015,1226.61,45300.00,"**NES 10 FT ALLEY 1ST NE OF ROSELAWN AV REAR 3008-18",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
4149C0082,121,,1,2015,343.47,1700.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN AV 136 FT NW OF P",0,0,,,343.47,,,City,,,,,,,,
4149C0084,122,,1,2015,303.47,1700.00,"**NES 12 FT ALLEY 1ST NE OF ERDMAN A0000 116FT NW OF",0,1,"Removed from Sale","2016-05-12 19:12:23",,,,,,,,,,,,
4114A0111,123,,1,2015,2663.21,76200.00,"**NES 20 FT ALLEY 1ST NE OF AISQUITH ST REAR 2637-47",0,0,,,2663.21,,,City,,,,,,,,
5898H0110,124,,1,2015,366.73,3200.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV REAR 4120 EIE",0,0,,,366.73,,,City,,,,,,,,
5898H0108,125,,1,2015,731.40,3200.00,"**NES 20 FT ALLEY 1ST NE OF EIERMAN AV 4124 EIERMAN",0,0,,,731.40,,,City,,,,,,,,
2505A0104,126,,1,2015,569.35,100.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 115-9 FT NW",0,0,,,569.35,,,City,,,,,,,,
2505A0101,127,,1,2015,383.63,1700.00,"**NES 20 FT ALLEY 1ST NE OF EVERSLEY ST 85 FT NW OF",0,0,,,383.63,,,City,,,,,,,,
030050027,128,,1,2015,314.87,27200.00,"**NES-W. NORTH AVE 32'-E.-POPLAR GROVE ST",0,0,,,1674.87,0.00,314.87,200,"U S LIENS LLC",,"P O BOX 352",GAMBRILLS,MD,21054,,1
07165019A,129,,1,2015,267.50,0.00,"**NS ASPEN ST 231' W PENNINGTON AVE",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
5514A004D,130,,1,2015,1235.61,300.00,"**NS AYRES COURT 216-6 NW WINDYRIDGE",0,0,,,1235.61,,,City,,,,,,,,
076140032,131,,1,2015,338.55,8400.00,"**NS BRIDGEVIEW RD NEC SEABURY RD",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
072720006,132,,1,2015,1013.52,100.00,"**NS CAMBRIA AVE 25' E 12TH ST",0,0,,,1013.52,,,City,,,,,,,,
078650010,133,,1,2015,476.16,8000.00,"**NS CARROLL ST NEC WILMINGTON AVE",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
07865010A,134,,1,2015,476.16,8000.00,"**NS CARROLL ST 50 FT E OF WILMINGTON AV",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
2530C014A,135,,1,2015,296.12,8500.00,"**NS CEDARGARDEN RD 114-8 FT W OF THORNFIELD RD",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
7184A0009,136,,1,2015,356.05,3100.00,"**NS CEDDOX ST 157 FT W OF CURTIS0000",0,0,,,1291.00,10.00,366.05,123,"LYLE POE","TWIN MILLS INVESTMENTS, LLC.","5525 TWIN KNOLLS RD., SUITE 325",COLUMBA,MD,21045,,1
7184A009A,137,,1,2015,401.73,5400.00,"**NS CEDDOX ST 192 FT W OF CURTIS AV",0,0,,,401.73,,,City,,,,,,,,
070410004,138,,1,2015,267.50,0.00,"**NS CHESAPEAKE AV 3357FT E OF S HANOVER ST",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
071430043,139,,1,2015,1013.52,500.00,"**NS CHURCH ST 105 FT W OF MURIEL AV",0,0,,,1013.52,,,City,,,,,,,,
069860008,140,,1,2015,5931.32,18000.00,"**NS COLGATE AV 330 FT W OF CENTRAL AV 0000",0,0,,,5931.32,,,City,,,,,,,,
069860009,141,,1,2015,5905.29,18000.00,"**NS COLGATE AV 355 FT W OF CENTRAL AV 0000",0,0,,,5905.29,,,City,,,,,,,,
01783055H,142,,1,2015,271.87,1000.00,"**NS DUKER CT AT S. CASTLE ST.",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
01783055G,143,,1,2015,271.87,1000.00,"**NS DUKER CT 60FT W OF S. CASTLE ST.",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
063330010,144,,1,2015,314.87,0.00,"**NS E LOMBARD ST NEC PB & W RR R/W",0,0,,,314.87,,,City,,,,,,,,
03800002B,145,,1,2015,1362.33,49100.00,"**NS E NORTH AVE 194-3 FT W OF ST. PAUL ST",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
038340050,146,,1,2015,761.33,25600.00,"**NS E 25< ST 114-10 FT W OF BARCLAY ST",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
040530013,147,,1,2015,554.11,9000.00,"**NS E 33RD ST 215 FT EAST OF OLD YORK RD",0,0,,,554.11,,,City,,,,,,,,
051910060,148,,1,2015,159983.13,9800.00,"**NS E 43RD ST 62-4 FT W OF KENIL0000H AV",0,0,,,159983.13,,,City,,,,,,,,
2744A0038,149,,1,2015,2912.39,6300.00,"**NS FAIRVIEW AV NEC LYNDHURST AV",0,0,,,2912.39,,,City,,,,,,,,
6629C0040,150,,1,2015,726.63,25600.00,"**NS FLEET ST 100 FT E OF TOLNA ST",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
8434E0001,151,,1,2015,300.14,21500.00,"**NS FRANKLINTOWN RD NEC WILLIAM ST",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
8127A002A,152,,1,2015,9136.00,346600.00,"**NS FREDERICK AVE NEC S ATHOL AVE",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
005300047,153,,1,2015,361.29,7800.00,"**NS GEORGE ST 71 FT E OF N EUTAW ST",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
5158A0025,154,,1,2015,475.61,11700.00,"**NS GLENWOOD AVE 292-4FT E OF REATY AVE",0,0,,,475.61,,,City,,,,,,,,
071290013,155,,1,2015,577.44,21100.00,"**NS HILLCREST AV 183 FT E FIFTH ST",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
002500096,156,,1,2015,6369.48,5800.00,"**NS HOLTON ALLEY REAR 1107 W LOMBARD ST",0,0,,,6369.48,,,City,,,,,,,,
050930049,157,,1,2015,913.33,32400.00,"**NS HUTCHINS AV 150-8 FT E OF YORK RD",0,0,,,1000.00,0.00,913.33,200,"U S LIENS LLC",,"P O BOX 352",GAMBRILLS,MD,21054,,1
078000007,158,,1,2015,406.01,5900.00,"**NS JAMES ST 300 FT W OF HARMAN AVE",0,0,,,2411.00,10.00,416.01,123,"LYLE POE","TWIN MILLS INVESTMENTS, LLC.","5525 TWIN KNOLLS RD., SUITE 325",COLUMBA,MD,21045,,1
066940005,159,,1,2015,1013.52,100.00,"**NS ODONNELL ST 1953-1 FT OF GUSRYAN ST",0,0,,,1013.52,,,City,,,,,,,,
7567A0048,160,,1,2015,267.50,0.00,"**NS OF W PATAPSCO AVE NEC B & O RR R/W",0,1,"Removed from Sale","2016-04-12 16:31:05",,,,,,,,,,,,
059740021,161,,1,2015,1555.48,56500.00,"**NS PHILIPPI AV 260-10FT W OF FRANKFORD AV",0,1,"Removed from Sale","2016-05-04 16:18:18",,,,,,,,,,,,
8434A0010,163,,1,2015,1013.52,100.00,"**NS RIDGETOP RD 950 FT S OF HUTTON AV",0,0,,,1013.52,,,City,,,,,,,,
4652C108B,164,,1,2015,2703.93,100000.00,"**NS ROGENE DR 450FT E OF BONNIE VIEW DR 50FT NE",0,1,"Removed from Sale","2016-04-27 11:12:43",,,,,,,,,,,,
